t,s1
50.414,-1.4071
50.446,-2.7118
50.48,-3.9711
50.513,-5.216
50.547,-6.2579
50.631,-7.0888
50.646,-7.6404
50.68,-7.9603
50.713,-8.0022
50.747,-8.0426
50.78,-7.8948
50.813,-7.6428
50.847,-7.1699
50.881,-6.4477
50.913,-5.4927
50.947,-4.3254
50.98,-2.9579
51.013,-1.5897
51.046,-0.2755
51.08,1.0539
51.114,2.4612
51.147,4.271
51.18,5.79
51.217,7.0478
51.247,8.3122
51.28,9.3546
51.313,10.0291
51.347,10.5955
51.379,11.234
51.414,11.3589
51.446,11.1639
51.48,10.4162
51.513,9.7251
51.546,8.9774
51.582,7.844
51.619,6.498
51.646,5.0654
51.68,3.4856
51.713,1.5944
51.747,0.088
51.78,-1.2422
51.813,-2.5364
51.847,-3.8273
51.88,-5.0644
51.913,-6.1554
52.001,-7.029
52.016,-7.6483
52.047,-8.0032
52.079,-8.0845
52.114,-8.0523
52.147,-7.9428
52.18,-7.7266
52.214,-7.3174
52.247,-6.6487
52.28,-5.7195
52.317,-4.5885
52.346,-3.2304
52.38,-1.8046
52.414,-0.2926
52.447,1.045
52.48,2.6719
52.514,4.4826
52.546,6.0951
52.58,7.4321
52.613,8.5587
52.647,9.7986
52.68,10.4734
52.713,10.9106
52.747,11.4009
52.78,11.815
52.813,11.447
52.847,10.7565
52.88,10.0021
52.913,9.3093
52.947,8.3888
52.98,6.947
53.016,5.5917
53.047,4.1324
53.08,2.2738
53.113,0.6316
53.147,-0.7169
53.18,-2.0334
53.214,-3.2808
53.247,-4.5738
53.28,-5.6892
53.363,-6.6085
53.379,-7.306
53.414,-7.7296
53.447,-7.8931
53.48,-8.0226
53.514,-7.9529
53.546,-7.6702
53.581,-7.3103
53.613,-6.6901
53.647,-5.8394
53.68,-4.7731
53.716,-3.499
53.747,-2.0913
53.78,-0.6311
53.813,0.709
53.846,2.313
53.88,4.0075
53.913,5.6232
53.947,7.0269
53.979,8.4374
54.047,9.5307
54.08,10.3084
54.114,10.9133
54.146,11.3609
54.179,11.4273
54.213,10.9834
54.246,10.205
54.28,9.5403
54.313,8.6656
54.347,7.3433
54.379,5.9257
54.413,4.3965
54.447,2.6752
54.48,0.9855
54.513,-0.3713
54.547,-1.667
54.58,-2.9154
54.613,-4.276
54.647,-5.4503
54.68,-6.2836
54.713,-7.2704
54.747,-7.7931
54.78,-8.0942
54.813,-8.3222
54.847,-8.392
54.88,-8.2663
54.913,-7.9618
54.947,-7.5846
54.98,-6.9981
55.013,-6.2825
55.047,-5.0009
55.08,-3.7518
55.114,-2.4843
55.146,-1.0192
55.18,0.3167
55.214,1.6613
55.25,3.332
55.28,5.1213
55.314,6.6146
55.347,7.9563
55.414,9.1901
55.447,9.9422
55.48,10.6526
55.514,11.1539
55.547,11.2617
55.583,11.1298
55.613,10.6097
55.648,9.8372
55.68,8.956
55.714,7.7919
55.746,6.3079
55.78,4.8735
55.813,3.217
55.847,1.369
55.88,0.0149
55.913,-1.3073
55.946,-2.7525
55.98,-4.1265
56.013,-5.3152
56.047,-6.3187
56.08,-7.4739
56.113,-8.0458
56.147,-8.3771
56.179,-8.5154
56.213,-8.6113
56.246,-8.5316
56.28,-8.2767
56.314,-7.8171
56.346,-7.2686
56.38,-6.502
56.413,-5.1551
56.447,-3.9728
56.481,-2.6446
56.513,-1.2962
56.547,-0.0104
56.58,1.3364
56.614,2.7375
56.647,4.3992
56.68,5.8903
56.713,7.0977
56.798,8.4969
56.813,9.2971
56.847,10.0096
56.882,10.6581
56.914,10.8668
56.947,10.7866
56.98,10.4408
57.014,9.7576
57.047,8.9583
57.08,8.0142
57.114,6.4673
57.147,5.0998
57.18,3.439
57.213,1.611
57.247,0.2422
57.279,-1.0805
57.314,-2.3707
57.346,-3.799
57.38,-5.0295
57.413,-6.0593
57.481,-6.8804
57.513,-7.4603
57.547,-7.8004
57.58,-7.8998
57.613,-7.9595
57.647,-7.8337
57.679,-7.4845
57.713,-7.0348
57.747,-6.3225
57.78,-5.379
57.814,-4.235
57.847,-2.8778
57.88,-1.4373
57.914,0.0658
57.947,1.4006
57.983,2.787
58.013,4.4647
58.047,6.0319
58.08,7.3053
58.113,8.5676
58.147,9.8438
58.181,10.5211
58.213,11.0105
58.247,11.4646
58.281,11.6002
58.316,11.4246
58.348,10.7106
58.379,10.1166
58.413,9.4166
58.447,8.2988
58.48,6.7613
58.513,5.3656
58.547,3.807
58.58,2.0369
58.613,0.6311
58.647,-0.6891
58.68,-1.9821
58.714,-3.3851
58.747,-4.6656
58.78,-5.7487
58.864,-6.6314
58.879,-7.2802
58.914,-7.6513
58.946,-7.8584
58.98,-7.943
59.013,-7.8434
59.05,-7.5191
59.08,-7.1333
59.114,-6.4837
59.147,-5.6037
59.18,-4.5038
59.213,-3.2075
59.246,-1.8002
59.28,-0.5215
59.313,0.8161
59.347,2.2816
59.38,3.9343
59.413,5.4832
59.446,6.7297
59.481,8.1964
59.513,9.3602
59.547,9.9974
59.58,10.4579
59.613,11.1863
59.647,11.3378
59.681,11.1311
59.714,10.4778
59.75,9.9445
59.78,9.3515
59.814,8.1321
59.847,6.7777
59.88,5.5218
59.914,4.0676
59.947,2.2392
59.979,0.6848
60.014,-0.6537
60.047,-1.9576
60.08,-3.3392
60.114,-4.6322
60.146,-5.7595
60.18,-6.8225
60.214,-7.5713
60.247,-8.0447
60.28,-8.3129
60.313,-8.3531
60.346,-8.393
60.381,-8.2474
60.413,-7.9253
60.448,-7.5191
60.48,-6.8738
60.513,-5.8694
60.547,-4.7698
60.58,-3.6013
60.613,-2.3456
60.647,-1.0635
60.68,0.2732
60.713,1.6157
60.747,3.2904
60.78,5.0506
60.813,6.3878
60.851,7.7178
60.914,8.851
60.947,9.6117
60.98,10.4581
61.014,11.0781
61.047,11.1442
61.08,10.9619
61.114,10.2134
61.146,9.4143
61.181,8.6052
61.213,7.394
61.246,5.9695
61.28,4.5577
61.313,2.7274
61.347,0.9276
61.38,-0.4155
61.413,-1.7013
61.447,-2.9497
61.479,-4.2971
61.514,-5.4605
61.547,-6.3494
61.58,-7.401
61.613,-7.9384
61.647,-8.2201
61.68,-8.3323
61.714,-8.412
61.746,-8.3062
61.78,-8.0302
61.813,-7.6589
61.847,-7.0811
61.88,-6.3701
61.913,-5.0691
61.947,-3.8637
61.979,-2.4892
62.014,-1.042
62.047,0.2868
62.079,1.6309
62.114,3.298
62.147,5.0201
62.18,6.4489
62.214,7.8325
62.28,8.9702
62.313,9.6698
62.346,10.2589
62.38,10.7737
62.413,10.8886
62.447,10.7607
62.48,10.2804
62.514,9.5871
62.546,8.7839
62.581,7.6063
62.616,6.2486
62.647,4.9251
62.68,3.2942
62.713,1.4216
62.746,0.0775
62.78,-1.2283
62.813,-2.6713
62.846,-4.0714
62.88,-5.2648
62.917,-6.2674
62.946,-7.4334
62.981,-8.01
63.013,-8.3526
63.046,-8.462
63.081,-8.5716
63.113,-8.5018
63.146,-8.2569
63.18,-7.9149
63.213,-7.3776
63.25,-6.6109
63.28,-5.2685
63.313,-4.116
63.347,-2.7351
63.38,-1.3141
63.413,-0.019
63.447,1.3173
63.48,2.6838
63.514,4.4632
63.547,5.9777
63.58,7.21
63.613,8.4192
63.646,9.5485
63.68,10.0079
63.713,10.4383
63.747,11.0545
63.78,11.119
63.813,10.9228
63.847,10.3092
63.88,9.7049
63.914,8.9861
63.95,7.8655
63.98,6.4242
64.014,5.1686
64.046,3.6374
64.08,1.768
