Tempo Ângulo omega x y
s graus graus/s  
207.0480 -1.9696 20.5763  
207.0820 -1.6214 10.3366  
207.1160 -1.2277 14.3558  
207.1490 -0.7897 11.2919  
207.1830 -0.3115 13.7809  
207.2160 0.1776 18.0337  
207.2490 0.7232 16.5997  
207.4000 1.2155 -2.3396  
207.4180 1.6652 0.7336  
207.4480 1.9246 -18.2703  
207.4820 2.0572 -17.9119  
207.5150 2.1150 -12.0387  
207.5480 2.0731 -15.3995  
207.5830 1.9726 -6.1082  
207.6150 1.7625 -19.6173  
207.6480 1.4216 -21.5914  
207.6820 0.9086 -34.5017  
207.7150 0.3895 -12.5655  
207.7490 -0.1169 4.1133  
207.7820 -0.5985 -9.0661  
207.8150 -1.0412 -6.6788  
207.8480 -1.3876 17.1518  
207.9230 -1.7073 -3.2260  
207.9460 -2.0346 -12.5673  
208.0000 -2.3133 -2.6437  
208.0220 -2.4881 14.9043  
208.0490 -2.5239 8.0143  
208.0830 -2.4976 6.0495  
208.1160 -2.3707 34.7366  
208.1490 -2.1269 26.3651  
208.1830 -1.8250 10.5865  
208.2160 -1.5242 16.8436  
208.2500 -1.1722 7.9354  
208.2830 -0.7385 15.9809  
208.3170 -0.2572 9.8403  
208.3500 0.2323 12.3714  
208.3830 0.7332 10.0574  
208.5160 1.2184 0.3603  
208.5480 1.5524 -11.4324  
208.5820 1.7477 -15.2022  
208.6150 1.8723 -10.5195  
208.6530 1.9009 -10.6164  
208.6810 1.8542 -17.2747  
208.7150 1.6995 -16.2638  
208.7480 1.4689 -12.8618  
208.7820 1.0515 -42.9054  
208.8150 0.5564 -13.5091  
208.8480 0.0096 -14.2096  
208.8810 -0.5099 -2.8161  
208.9150 -0.9842 -1.9341  
208.9480 -1.4203 1.0982  
208.9820 -1.9134 -28.6608  
209.0490 -2.3429 2.2846  
209.0820 -2.6289 26.7163  
209.1150 -2.8711 0.4351  
209.1480 -2.9391 8.5594  
209.1810 -2.9525 3.0272  
209.2150 -2.8757 12.7529  
209.2490 -2.6353 45.3941  
209.2820 -2.3578 9.2241  
209.3160 -2.0292 16.1147  
209.3490 -1.5737 8.9227  
209.3820 -1.0756 17.5368  
209.4160 -0.6197 13.5146  
209.4490 -0.1317 10.1694  
209.4830 0.3467 5.4829  
209.5160 0.8898 22.6466  
209.6330 1.3378 -4.4236  
209.6510 1.6260 -3.0362  
209.6820 1.8381 -14.7378  
209.7150 1.9689 -8.0295  
209.7480 2.0386 -9.5857  
209.7820 1.9928 -16.9550  
209.8150 1.8646 -11.0487  
209.8530 1.6598 -11.3123  
209.8810 1.3865 -17.8294  
209.9150 0.9044 -39.4197  
209.9490 0.4412 -9.6779  
209.9820 -0.0352 -5.6590  
210.0160 -0.4722 -1.8185  
210.0490 -0.9311 -14.6954  
210.0820 -1.3585 -0.0381  
210.1660 -1.8324 -12.3949  
210.1830 -2.1473 72.1124  
210.2150 -2.4249 -1.8110  
210.2480 -2.6038 14.7928  
210.2820 -2.6426 1.8168  
210.3150 -2.6426 1.7594  
210.3490 -2.5642 17.5513  
210.3820 -2.3506 39.1170  
210.4160 -2.0373 15.0659  
210.4490 -1.6826 12.4804  
210.4820 -1.1618 18.8149  
210.5160 -0.7180 13.3758  
210.5490 -0.2428 7.7918  
210.5820 0.1991 4.6895  
210.6160 0.6569 6.4786  
210.6490 0.9329 -53.3268  
210.7490 1.3404 19.1233  
210.7810 1.6193 0.1497  
210.8150 1.8239 -6.7898  
210.8490 1.9576 -8.7507  
210.8820 1.9854 -13.2646  
210.9160 1.9156 -15.3476  
210.9500 1.7817 -11.2709  
210.9830 1.5763 -16.9754  
211.0160 1.2889 -18.2009  
211.0490 1.0575 -36.3492  
211.0880 0.6060 -7.3856  
211.1200 0.1606 2.0582  
211.1560 -0.2805 -5.2442  
211.1910 -0.7905 -28.1482  
211.2140 -1.2906 -14.7867  
211.2840 -1.7924 -7.6810  
211.3160 -2.1699 26.8329  
211.3490 -2.3879 31.3778  
211.3830 -2.5242 6.3864  
211.4160 -2.5504 -3.0162  
211.4500 -2.5083 11.6220  
211.4830 -2.3737 30.0058  
211.5160 -2.1512 20.9543  
211.5500 -1.8322 -0.6072  
211.5840 -1.4245 16.0754  
211.6160 -0.8632 31.2081  
211.6490 -0.3449 12.9676  
211.6850 0.0482 -5.9974  
211.7160 0.4655 14.8114  
211.7490 0.9171 7.3859  
211.7830 1.1486 -53.1256  
211.8500 1.2969 2.3601  
211.8830 1.5398 49.6232  
211.9160 1.7351 -15.0381  
211.9490 1.9066 9.3457  
211.9820 1.9479 -9.1944  
212.0150 1.8362 -33.4113  
212.0490 1.7048 -12.1256  
212.0820 1.4631 -19.5196  
212.1150 1.2266 8.9730  
212.1500 0.9965 -49.7946  
212.1820 0.7495 -0.3410  
212.2150 0.3020 -11.1172  
212.2490 -0.0938 0.6033  
212.2820 -0.5396 -5.8017  
212.3150 -1.0567 -30.8024  
212.3480 -1.4860 -6.8102  
212.4160 -1.8795 -0.7929  
212.4480 -2.1683 12.5685  
212.4820 -2.3845 30.0855  
212.5150 -2.4342 -2.3900  
212.5480 -2.4629 6.0503  
212.5820 -2.4105 13.0749  
212.6160 -2.2275 38.9952  
212.6480 -1.9545 22.1687  
212.6830 -1.6082 -8.1298  
212.7160 -1.1761 19.2016  
212.7480 -0.7074 9.7739  
212.7830 -0.1792 28.4797  
212.8170 0.2803 9.8655  
212.8490 0.7091 -12.0447  
212.8820 1.1359 5.4242  
212.9990 1.4270 -7.7927  
213.0170 1.6561 39.2484  
213.0480 1.8603 14.8101  
213.0820 2.0683 -7.2292  
213.1150 2.1001 -34.2158  
213.1480 2.0684 -9.7367  
213.1820 1.8671 -20.5666  
213.2160 1.5873 -13.2510  
213.2550 1.3116 -8.8195  
213.2860 0.9311 -28.0315  
213.3160 0.6215 -6.7539  
213.3500 0.2088 -9.5297  
213.3830 -0.2631 -4.0475  
213.4150 -0.8119 -31.7075  
213.4480 -1.2510 -0.9709  
213.5160 -1.7445 -12.7287  
213.5480 -2.0998 21.3395  
213.5820 -2.3929 5.0504  
213.6150 -2.5210 39.5740  
213.6490 -2.5742 -3.5261  
213.6820 -2.5702 11.1761  
213.7150 -2.5192 4.4251  
213.7480 -2.3672 26.5837  
213.7820 -2.0755 11.2146  
213.8160 -1.7228 17.0293  
213.8490 -1.2403 13.0761  
213.8820 -0.7810 13.6912  
213.9160 -0.2903 14.2542  
213.9490 0.0906 6.3371  
213.9820 0.5465 19.0810  
214.0150 0.7965 -51.2340  
214.0820 1.0319 0.0000  
214.1150 1.3058 38.2753  
214.1490 1.5466 1.4793  
214.1820 1.6951 -10.4438  
214.2160 1.7638 -10.7699  
214.2490 1.8248 11.3584  
214.3060 1.7998 -6.5944  
214.3310 1.6130 -56.3370  
214.3530 1.3581 -2.3442  
214.3830 1.1764 -31.9319  
214.4160 0.8829 -33.9142  
214.4500 0.4630 0.0000  
214.4830 0.0177 -6.1679  
214.5160 -0.3869 1.8611  
214.5490 -0.7657 -3.2512  
214.5830 -1.3675 -54.5830  
214.6500 -1.9327 -0.1513  
214.6830 -2.1807 53.4723  
214.7160 -2.4003 7.0376  
214.7500 -2.5151 2.6128  
214.7830 -2.5005 5.3315  
214.8160 -2.4684 5.3120  
214.8490 -2.3216 28.5599  
214.8830 -2.0992 24.0567  
214.9160 -1.8405 7.7645  
214.9490 -1.2995 29.2636  
214.9830 -0.7079 14.6370  
215.0160 -0.2658 8.1376  
215.0490 0.1272 -7.8552  
215.0830 0.5400 8.4665  
215.1160 0.9920 17.1993  
215.1500 1.2522 -51.2613  
215.2160 1.4056 -1.9015  
215.2490 1.6652 56.9760  
215.2820 1.8448 -16.4696  
215.3160 1.9581 8.8727  
215.3490 1.9735 -14.5715  
215.3810 1.9034 -18.3223  
215.4150 1.8241 -10.3266  
215.4490 1.6718 -13.0180  
215.4820 1.4129 -15.0751  
215.5150 1.2260 -31.0176  
215.5480 0.9746 -23.3590  
215.5820 0.5088 -7.7293  
215.6150 0.0786 -5.7161  
215.6490 -0.4142 -9.5113  
215.6820 -0.8609 -0.6269  
215.7150 -1.3861 -41.5391  
215.7830 -1.8645 1.7212  
215.8150 -2.1775 37.8532  
215.8480 -2.4033 11.3480  
215.8820 -2.5155 3.2775  
215.9150 -2.5298 6.3635  
215.9490 -2.5021 4.5708  
215.9820 -2.3230 40.1841  
216.0160 -2.0463 19.2198  
216.0490 -1.7188 14.7262  
216.0820 -1.2041 15.2097  
216.1150 -0.6605 12.2984  
216.1480 -0.2094 8.6782  
216.1820 0.2378 9.8765  
216.2160 0.6459 -8.2410  
216.2490 1.0545 6.5428  
216.3490 1.3515 -9.6096  
216.3810 1.5901 23.1752  
216.4150 1.7304 -9.6817  
216.4480 1.8396 5.2950  
216.4810 1.8719 -8.0808  
216.5200 1.8190 -11.4651  
216.5480 1.6765 -21.7281  
216.5820 1.4666 -9.9853  
216.6150 1.2109 -22.3307  
216.6490 0.8536 -23.5551  
216.6830 0.5314 -17.9118  
216.7150 0.0918 -13.5635  
216.7480 -0.3024 3.8253  
216.7830 -0.7637 -14.1807  
216.8150 -1.1861 3.8019  
216.8820 -1.6884 -18.5988  
216.9150 -2.0197 33.3881  
216.9480 -2.3170 0.0085  
216.9820 -2.5030 11.0706  
217.0150 -2.5942 4.4672  
217.0490 -2.5943 8.8641  
217.1110 -2.4105 22.6668  
217.1500 -2.1624 19.7234  
217.1830 -1.8361 8.6560  
217.2180 -1.4629 16.8756  
217.2490 -0.9387 8.5252  
217.2830 -0.4834 12.1219  
217.3160 0.0154 13.1857  
217.3480 0.4763 -0.0558  
217.3880 0.7941 -32.1037  
217.4500 1.0671 -2.3513  
217.4830 1.3163 35.3251  
217.5160 1.5108 6.7882  
217.5500 1.6552 -6.3678  
217.5830 1.6852 -16.7627  
217.6160 1.6455 -13.1133  
217.6500 1.5257 -11.4389  
217.6830 1.3215 -12.3910  
217.7160 1.0721 -13.7326  
217.7490 0.8796 -21.6836  
217.7830 0.5875 -33.5929  
217.8160 0.1489 -9.0557  
217.8500 -0.3450 -9.6528  
217.8820 -0.8248 -2.3903  
217.9170 -1.2770 -7.9346  
217.9500 -1.7436 -17.4486  
218.0160 -2.2174 -6.9914  
218.0480 -2.5458 32.6825  
218.0810 -2.8240 1.4766  
218.1150 -3.0150 4.5847  
218.1490 -3.0589 9.6827  
218.1820 -3.0284 13.4655  
218.2150 -2.8640 30.6480  
218.2480 -2.6216 21.3281  
218.2830 -2.2926 16.8017  
218.3160 -1.8636 12.8619  
218.3500 -1.3529 10.4359  
218.3820 -0.9117 10.9891  
218.4150 -0.4321 13.1013  
218.4490 0.0556 6.9516  
218.4830 0.5347 7.1869  
218.5150 0.8392 -40.7107  
218.5830 1.0298 -1.8615  
218.6150 1.2756 39.2169  
218.6480 1.4476 -4.5391  
218.6820 1.5496 -8.1063  
218.7150 1.5842 -9.6575  
218.7490 1.5432 -11.9045  
218.7830 1.4233 -10.4807  
218.8160 1.2153 -19.5279  
218.8490 0.9353 -14.4348  
218.8820 0.7082 -23.4391  
218.9160 0.4153 -23.0732  
218.9490 -0.0465 -13.1292  
218.9870 -0.5386 -11.9415  
219.0150 -1.0275 -8.6966  
219.0490 -1.4811 1.0249  
219.1490 -1.8919 0.2231  
219.1810 -2.2659 0.3649  
219.2150 -2.5347 12.0289  
219.2480 -2.7420 4.1469  
219.2820 -2.8210 15.0099  
219.3150 -2.7673 16.4595  
219.3500 -2.5907 22.7070  
219.3820 -2.2972 22.3541  
219.4150 -1.9482 9.4681  
219.4480 -1.5520 15.3225  
219.4820 -1.1206 11.0364  
219.5160 -0.6520 11.2554  
219.5490 -0.1973 8.2267  
219.5820 0.2749 9.4220  
219.6160 0.7492 15.6027  
219.7160 1.0717 -9.7402  
219.7480 1.3659 15.9907  
219.7810 1.5525 -10.8980  
219.8150 1.6804 -8.1215  
219.8480 1.7189 -11.7391  
219.8820 1.6851 -10.2482  
219.9150 1.5687 -13.4304  
219.9480 1.3801 -13.6218  
219.9820 1.0961 -18.9407  
220.0160 0.7082 -14.9674  
220.0490 0.3395 -23.6732  
220.0820 -0.1135 -10.0395  
220.1360 -0.5480 -3.2513  
220.1600 -1.0072 -21.7427  
220.1820 -1.4111 7.4735  
220.2490 -1.8462 -9.8511  
220.2830 -2.1784 17.2365  
220.3160 -2.4478 5.4198  
220.3490 -2.6170 10.8291  
220.3830 -2.7173 5.2802  
220.4160 -2.7043 10.6961  
220.4500 -2.5835 21.9382  
220.4830 -2.3687 23.1788  
220.5170 -2.0501 15.1778  
220.5500 -1.7049 13.0526  
220.5830 -1.2618 9.6675  
220.6160 -0.8226 16.5509  
220.6490 -0.3593 12.7452  
220.6830 0.0847 4.8314  
220.7160 0.5519 12.4410  
220.7490 0.8208 -49.3515  
220.8160 1.0146 -0.0925  
220.8490 1.2787 44.5104  
220.8830 1.4711 -5.9286  
220.9150 1.6018 -5.8190  
220.9500 1.6680 -9.2951  
220.9830 1.6507 -8.7828  
221.0160 1.5382 -16.0879  
221.0490 1.3807 -8.6681  
221.0820 1.1391 -13.0279  
221.1160 0.9761 -24.7979  
221.1490 0.7435 -21.2574  
221.1870 0.2924 -18.8611  
221.2150 -0.1451 -2.3206  
221.2490 -0.5507 3.8983  
221.2820 -0.9788 -16.7090  
221.3150 -1.4437 -19.9089  
221.3820 -1.8692 -2.0342  
221.4150 -2.1874 23.8128  
221.4480 -2.4062 17.1262  
221.4810 -2.5545 -4.2077  
221.5150 -2.6262 1.9111  
221.5490 -2.5816 13.1118  
221.5820 -2.4328 29.6020  
221.6150 -2.2037 28.3711  
221.6490 -1.8880 9.2359  
221.6820 -1.4630 13.2342  
221.7150 -0.9866 11.4387  
221.7490 -0.5473 12.1800  
221.7820 -0.1257 11.7791  
221.8150 0.3321 6.7431  
221.8490 0.8101 7.8828  
221.9490 1.0700 -17.3613  
221.9820 1.3817 45.3332  
222.0150 1.5897 -3.0801  
222.0480 1.7402 -7.8988  
222.0820 1.8200 -7.9503  
222.1150 1.8098 -15.8579  
222.1490 1.7178 -11.8488  
222.1820 1.5427 -13.4061  
222.2150 1.3051 -12.2151  
222.2480 0.9447 -29.0845  
222.2810 0.6701 -26.5790  
222.3150 0.2314 -4.3124  
222.3490 -0.2203 -6.7696  
222.3810 -0.6474 -0.4853  
222.4150 -1.0554 -2.3239  
222.5160 -1.5399 -12.7622  
222.5480 -1.8623 38.1011  
222.5820 -2.1189 6.3171  
222.6150 -2.3296 1.7200  
222.6490 -2.4002 12.9440  
222.6810 -2.3210 19.4288  
222.7150 -2.1349 27.1253  
222.7490 -1.8681 16.9648  
222.7820 -1.5544 13.7291  
222.8150 -1.2161 5.0599  
222.8480 -0.6832 19.9297  
222.8820 -0.2490 6.8188  
222.9150 0.2004 11.0954  
222.9490 0.6608 4.9296  
222.9830 1.0062 -20.8815  
223.0820 1.2657 -2.3949  
223.1150 1.5247 27.7846  
223.1480 1.7171 -2.7068  
223.1820 1.8258 -11.2951  
223.2150 1.8814 -11.0186  
223.2480 1.8312 -12.1281  
223.2820 1.7052 -15.4947  
223.3150 1.5120 -9.2441  
223.3490 1.2384 -18.7321  
223.3820 0.9584 -23.4547  
223.4150 0.6365 -19.8515  
223.4490 0.1925 -8.9683  
223.4820 -0.2648 -6.7373  
223.5150 -0.7003 -5.0570  
223.5490 -1.2237 -36.4953  
223.6560 -1.6832 2.2145  
223.6800 -1.9671 51.2842  
223.7160 -2.2134 1.9381  
223.7490 -2.3874 2.6349  
223.7840 -2.4383 13.0411  
223.8160 -2.3361 27.3854  
223.8490 -2.1331 21.2709  
223.8830 -1.8617 13.6207  
223.9160 -1.5392 10.4087  
223.9500 -1.0358 16.7181  
223.9830 -0.5207 10.7130  
224.0160 -0.1124 4.9437  
224.0540 0.3331 11.6052  
224.0840 0.8024 10.8581  
224.2170 1.1925 -2.5262  
224.2490 1.5114 5.1675  
224.2830 1.7169 -12.7338  
224.3150 1.8535 -7.0578  
224.3490 1.9286 -7.9757  
224.3830 1.8973 -14.5962  
224.4150 1.7862 -13.8606  
224.4530 1.6132 -12.0225  
224.4710 1.3232 -40.4601  
224.5160 0.9145 -19.1444  
224.5490 0.5110 -8.6092  
224.5820 0.0609 -9.0844  
224.6170 -0.3653 -5.5656  
224.6490 -0.7904 -6.7225  
224.6820 -1.2547 -20.0709  
224.7490 -1.6843 -2.2393  
224.7820 -1.9889 24.4550  
224.8150 -2.2264 6.4898  
224.8480 -2.3726 5.5897  
224.8830 -2.4196 3.7245  
224.9160 -2.4084 9.0417  
224.9480 -2.2483 37.1343  
224.9830 -1.9974 20.3972  
225.0160 -1.6928 9.7494  
225.0490 -1.2701 15.7265  
225.0830 -0.7943 11.2012  
225.1150 -0.3601 12.2271  
225.1490 0.0755 6.6714  
225.1820 0.5256 10.0157  
225.2150 0.9613 -0.3894  
225.3490 1.3570 -0.7694  
225.3820 1.6339 0.0324  
225.4150 1.8139 -7.7368  
225.4480 1.9337 -8.4987  
225.4820 1.9594 -12.3908  
225.5160 1.8964 -14.9246  
225.5490 1.7555 -11.7192  
225.5820 1.5536 -11.6138  
225.6160 1.2317 -25.5810  
225.6500 0.8111 -29.4069  
225.6830 0.3720 -8.7177  
225.7160 -0.0650 0.6726  
225.7490 -0.4921 -4.7553  
225.7820 -0.9203 -8.8216  
225.8820 -1.4337 -12.7379  
225.9150 -1.7348 48.9515  
225.9480 -1.9856 3.5616  
225.9820 -2.1867 3.3220  
226.0190 -2.2526 13.0234  
226.0480 -2.1576 21.0363  
226.0820 -1.9633 20.7211  
226.1150 -1.7136 17.4798  
226.1490 -1.4069 12.1293  
226.1820 -1.0292 12.7040  
226.2150 -0.4855 11.7162  
226.2480 -0.0675 10.8438  
226.2820 0.3455 1.9670  
226.3160 0.7905 12.7624  
226.3480 1.1280 -18.5237  
226.4490 1.2717 -13.1576  
226.4820 1.5358 57.8655  
226.5150 1.7056 -11.1430  
226.5530 1.8211 -3.3943  
226.5720 1.8609 -17.8509  
226.6160 1.8196 -9.6228  
226.6480 1.7018 -12.7320  
226.6830 1.5250 -14.9398  
226.7150 1.2543 -15.7932  
226.7500 0.9616 -23.2150  
226.7850 0.7396 -17.7835  
226.8210 0.2811 -12.6218  
226.8460 -0.1372 1.3318  
226.8830 -0.5544 -3.1766  
226.9210 -1.0775 -36.8097  
227.0160 -1.4508 11.3162  
227.0500 -1.7465 10.8371  
227.0830 -1.9816 2.5424  
227.1160 -2.1417 7.3724  
227.1500 -2.2060 4.3117  
227.1830 -2.1220 26.0487  
227.2160 -1.9025 27.3296  
227.2510 -1.6472 11.1433  
227.2830 -1.3177 19.5298  
227.3160 -0.8108 11.3874  
227.3500 -0.3842 7.9661  
227.3830 0.0361 9.2840  
227.4160 0.4806 9.8601  
227.4490 0.9191 5.5753  
227.5820 1.3073 -2.6846  
227.6150 1.6183 2.6676  
227.6490 1.8036 -10.4574  
227.6820 1.9311 -5.6724  
227.7150 1.9657 -9.2377  
227.7490 1.9182 -13.0891  
227.7820 1.7954 -14.6297  
227.8160 1.5960 -13.4962  
227.8480 1.2995 -20.1769  
227.8830 0.8760 -31.0136  
227.9150 0.4810 -2.2825  
227.9490 0.0265 -14.8815  
227.9830 -0.3858 1.9187  
228.0150 -0.7999 -6.4004  
228.1160 -1.2747 -9.0218  
228.1480 -1.5821 38.3965  
228.1810 -1.8405 0.2064  
228.2150 -2.0570 -1.1425  
228.2490 -2.1746 10.0611  
228.2810 -2.1596 7.5403  
228.3150 -2.0283 32.0424  
228.3490 -1.7961 14.7964  
228.3830 -1.5080 18.3843  
228.4160 -1.1634 10.8769  
228.4500 -0.6907 10.8932  
228.4830 -0.3041 11.1587  
228.5160 0.1098 8.4529  
228.5500 0.5468 5.6759  
228.5820 0.9548 1.6107  
228.7160 1.3454 0.5075  
228.7480 1.5982 -9.0665  
228.7810 1.8033 0.8394  
228.8150 1.9102 -10.5220  
228.8480 1.9394 -12.6703  
228.8810 1.8889 -12.9114  
228.9150 1.7613 -11.8683  
228.9480 1.5578 -14.5247  
228.9820 1.2471 -25.8525  
229.0150 0.8483 -25.1709  
229.0480 0.4275 -4.5759  
229.0830 0.0092 -7.5853  
229.1160 -0.4193 -2.2292  
229.1490 -0.8386 -8.0729  
229.2490 -1.3977 -18.1643  
229.2820 -1.7194 59.0601  
229.3150 -1.9816 5.7810  
229.3480 -2.1818 4.2634  
229.3820 -2.2468 13.8994  
229.4150 -2.1625 20.0928  
229.4480 -1.9929 21.2677  
229.4830 -1.7462 14.4587  
229.5160 -1.4559 10.9421  
229.5490 -1.0916 14.4007  
229.5860 -0.5095 9.7499  
229.6190 -0.0959 7.9929  
229.6500 0.3148 5.2183  
229.6830 0.7482 11.1418  
229.7100 1.0726 -22.8544  
229.8160 1.3106 -1.8932  
229.8490 1.5560 23.4838  
229.8830 1.7235 -8.0142  
229.9160 1.8245 -9.2116  
229.9490 1.8530 -7.5589  
229.9830 1.8153 -8.8834  
230.0160 1.6884 -18.9991  
230.0500 1.5156 -8.7779  
230.0830 1.2586 -14.3525  
230.1160 0.9731 -27.3574  
230.1500 0.6356 -21.1700  
230.1830 0.1919 -8.7177  
230.2160 -0.2235 0.3363  
230.2500 -0.6129 -1.3140  
230.2830 -1.0808 -31.3238  
230.3830 -1.4342 8.4237  
230.4160 -1.7117 4.0005  
230.4490 -1.9496 2.9827  
230.4840 -2.1265 3.8721  
230.5160 -2.1829 9.4381  
230.5480 -2.0746 28.9875  
230.5830 -1.8555 23.4314  
230.6160 -1.6038 10.2414  
230.6500 -1.3047 12.6021  
230.6830 -0.8492 16.0773  
230.7160 -0.4385 11.9587  
230.7490 -0.0349 1.8204  
230.7880 0.3878 7.4416  
230.8180 0.7974 0.1454  
230.9490 1.1576 -1.4638  
230.9820 1.4454 6.1576  
231.0150 1.6204 -9.3157  
231.0480 1.7538 -2.3830  
231.0820 1.8159 -8.3610  
231.1150 1.7732 -15.6822  
231.1480 1.6489 -12.7628  
231.1820 1.4747 -12.9085  
231.2150 1.1990 -21.9669  
231.2480 0.8383 -25.6292  
231.2820 0.4704 -7.7413  
231.3150 0.0321 -15.1858  
231.3490 -0.3742 0.3489  
231.3830 -0.7903 -5.1854  
231.4820 -1.2515 -7.4143  
231.5150 -1.5777 25.1937  
231.5490 -1.8562 1.6236  
231.5820 -2.0617 8.8635  
231.6150 -2.1589 10.8212  
231.6480 -2.1195 15.7777  
231.6820 -1.9879 19.3683  
231.7160 -1.7390 19.7844  
231.7490 -1.4602 9.4045  
231.7830 -1.1193 13.0793  
231.8160 -0.6580 14.2344  
231.8490 -0.2650 4.4794  
231.8820 0.1421 5.9742  
231.9160 0.5678 14.0745  
231.9490 0.8746 -25.2071  
232.0490 1.0336 -9.5747  
232.0820 1.2769 45.4942  
232.1150 1.4707 5.3842  
232.1480 1.5942 -11.9096  
232.1820 1.6399 -9.8027  
232.2150 1.6026 -10.9002  
232.2480 1.5094 -12.4471  
232.2820 1.3545 -12.3741  
232.3150 1.1142 -11.3862  
232.3480 0.8834 -22.3023  
232.3810 0.6512 -29.4389  
232.4150 0.2726 1.0713  
232.4490 -0.1557 -9.3469  
232.4830 -0.5676 -6.7687  
232.5150 -1.0234 -24.1315  
232.6160 -1.3967 4.6080  
232.6480 -1.6979 9.6880  
232.6830 -1.9495 2.1569  
232.7280 -2.1354 6.2533  
232.7530 -2.2325 6.0559  
232.7830 -2.1416 30.3088  
232.8160 -1.9704 25.4433  
232.8490 -1.7138 16.2255  
232.8830 -1.4053 8.5164  
232.9160 -0.9960 7.1076  
232.9490 -0.6008 9.8751  
232.9830 -0.1996 10.8699  
233.0160 0.2267 9.8888  
233.0500 0.6397 4.3466  
233.0830 0.8713 -50.3494  
233.1830 0.9554 -5.6696  
233.2160 1.1658 63.7485  
233.2490 1.3049 -5.3940  
233.2820 1.3936 -6.5029  
233.3150 1.4275 -9.4774  
233.3480 1.3710 -17.5344  
233.3820 1.2538 -6.9800  
233.4150 1.0698 -10.3429  
233.4480 0.8035 -20.4791  
233.4820 0.6434 -17.6306  
233.5160 0.4533 -25.4926  
233.5480 0.0382 -4.5820  
233.5820 -0.3720 -3.7896  
233.6160 -0.7693 -2.5201  
233.6480 -1.1941 -18.3482  
233.7160 -1.5687 -1.1346  
233.7480 -1.8509 21.4580  
233.7820 -2.0933 1.6878  
233.8150 -2.2686 -0.1797  
233.8490 -2.3362 14.0753  
233.8830 -2.3210 -1.1716  
233.9160 -2.1970 28.5535  
233.9490 -1.9662 28.4605  
233.9830 -1.6932 9.8687  
234.0160 -1.3316 9.0745  
234.0490 -0.9359 7.9923  
234.0820 -0.5727 10.9413  
234.1160 -0.1749 11.8850  
234.1500 0.2449 6.3097  
234.1830 0.6138 -0.9648  
234.2160 0.8592 -38.5928  
234.2820 1.0108 0.0511  
234.3150 1.1730 31.7079  
234.3480 1.3156 4.1838  
234.3820 1.4164 -3.4599  
234.4150 1.4510 -12.0709  
234.4480 1.4199 -8.9639  
234.4820 1.3193 -8.5775  
234.5160 1.1565 -11.9609  
234.5500 0.9576 -11.5478  
234.5830 0.8216 -19.5537  
234.6170 0.6248 -17.7931  
234.6500 0.2793 -13.3199  
234.6830 -0.1282 -14.6232  
234.7160 -0.5379 -4.2296  
234.7490 -0.8953 3.7645  
234.8490 -1.3255 -10.2344  
234.8820 -1.6275 30.0316  
234.9150 -1.8992 -3.1652  
234.9490 -2.1029 8.4405  
234.9860 -2.2076 9.3436  
235.0040 -2.1879 35.4764  
235.0490 -2.0671 12.7051  
235.0820 -1.8453 15.9766  
235.1160 -1.5691 11.8976  
235.1490 -1.2767 8.6528  
235.1820 -0.8473 10.5254  
235.2150 -0.4886 8.6101  
235.2620 -0.0864 7.0244  
235.2850 0.2873 0.0879  
235.3160 0.5612 -21.0318  
235.4160 0.7253 -4.6001  
235.4500 0.9514 35.0516  
235.4830 1.1160 -2.6528  
235.5160 1.2176 -6.8077  
235.5490 1.2509 -12.0881  
235.5830 1.2230 -7.7527  
235.6160 1.1205 -14.0012  
235.6490 0.9562 -8.7216  
235.6830 0.7511 -11.9629  
235.7160 0.5311 -24.2521  
235.7500 0.2697 -25.7057  
235.7830 -0.0903 6.2162  
235.8150 -0.4913 -15.5280  
235.8490 -0.8831 -3.8975  
235.8820 -1.2378 -0.8595  
235.9820 -1.6156 -4.9482  
236.0150 -1.8970 15.2456  
236.0490 -2.1342 4.4882  
236.0810 -2.3022 8.9442  
236.1150 -2.3750 4.4532  
236.1480 -2.2783 24.8964  
236.1820 -2.1400 18.2466  
236.2150 -1.9098 12.8129  
236.2490 -1.6252 12.0898  
236.2820 -1.2948 13.0185  
236.3150 -0.8945 6.1753  
236.3480 -0.5166 8.4920  
236.3820 -0.1468 2.0822  
236.4150 0.2022 2.3746  
236.4500 0.4645 -20.4602  
236.5490 0.5868 -5.8396  
236.5810 0.7971 46.9137  
236.6150 0.9349 -8.9160  
236.6490 1.0107 -6.1420  
236.6820 1.0154 -8.5206  
236.7150 0.9696 -9.1067  
236.7490 0.8532 -12.5478  
236.7820 0.6872 -12.9032  
236.8160 0.4714 -12.3238  
236.8490 0.2699 -17.3402  
236.8820 0.0498 -23.1895  
236.9150 -0.3638 -13.1292  
236.9490 -0.7741 -7.9485  
236.9830 -1.1772 -4.0398  
237.0160 -1.5725 -6.1328  
237.0820 -1.9385 -0.1246  
237.1150 -2.2401 6.6195  
237.1480 -2.4876 3.4727  
237.1830 -2.6793 3.9675  
237.2150 -2.7433 22.0120  
237.2500 -2.6752 15.8887  
237.2830 -2.5263 11.3596  
237.3160 -2.2735 23.3086  
237.3490 -1.9730 10.2668  
237.3830 -1.6257 7.8204  
237.4150 -1.2376 12.5103  
237.4490 -0.8263 13.2261  
237.4820 -0.4181 2.5307  
237.5160 -0.0027 6.2322  
